solution	ancestral	parental	incomparable
0	0.9	0.75	0.961538
1	0.9	0.875	1
2	0.9	0.75	0.961538
3	0.9	0.75	0.961538
4	0.9	0.75	0.961538
5	0.9	0.75	0.961538
6	0.9	0.75	0.961538
7	0.9	0.75	0.961538
8	0.9	0.625	0.923077
9	0.9	0.625	0.923077
10	0.9	0.625	0.884615
11	0.9	0.625	0.923077
12	0.9	0.625	0.923077
13	0.9	0.625	0.923077
14	0.9	0.625	0.923077
15	0.9	0.625	0.884615
16	0.9	0.625	0.923077
17	1	0.875	0.961538
18	0.9	0.75	0.923077
19	0.9	0.75	0.923077
20	0.9	0.875	0.961538
21	0.9	0.75	0.884615
22	0.9	0.75	0.923077
23	0.9	0.75	0.923077
24	0.9	0.75	0.923077
25	0.9	0.75	0.884615
26	0.9	0.75	0.923077
27	0.9	0.875	0.961538
28	0.9	0.75	0.923077
29	0.9	0.75	0.923077
30	1	0.875	0.923077
31	1	0.875	0.961538
32	1	0.875	0.961538
33	1	1	1
34	0.9	0.875	0.961538
35	0.9	0.75	0.923077
36	0.9	0.75	0.923077
37	0.9	0.75	0.884615
38	1	0.875	0.961538
39	1	0.875	0.961538
40	0.9	0.75	0.923077
41	0.9	0.75	0.923077
42	0.9	0.75	0.884615
43	0.9	0.75	0.923077
44	0.9	0.75	0.884615
45	0.9	0.625	0.846154
46	0.9	0.625	0.884615
47	0.9	0.625	0.884615
48	0.9	0.625	0.846154
49	0.9	0.625	0.884615
50	0.9	0.625	0.846154
51	1	0.75	0.923077
52	0.9	0.625	0.884615
53	1	0.75	0.884615
54	1	0.75	0.923077
55	1	0.75	0.884615
56	0.9	0.625	0.769231
57	0.9	0.625	0.846154
58	0.9	0.625	0.846154
59	0.9	0.625	0.846154
60	0.9	0.625	0.884615
61	0.9	0.625	0.846154
62	0.9	0.625	0.846154
63	1	0.75	0.923077
64	1	0.75	0.884615
65	1	0.75	0.884615
66	0.9	0.625	0.884615
67	0.9	0.625	0.846154
68	0.9	0.625	0.846154
69	0.9	0.625	0.846154
70	0.9	0.625	0.769231
