solution	ancestral	parental	incomparable
0	0.916667	0.625	0.916667
1	0.833333	0.5	0.916667
2	0.833333	0.5	0.916667
3	0.833333	0.625	0.958333
4	0.75	0.5	0.916667
5	0.833333	0.625	0.916667
6	0.916667	0.75	0.958333
7	0.916667	0.625	0.916667
8	0.833333	0.625	0.958333
9	0.833333	0.625	0.916667
10	0.916667	0.75	0.958333
11	0.916667	0.75	0.916667
12	0.833333	0.625	0.875
13	0.833333	0.625	0.875
14	0.916667	0.625	0.916667
15	0.916667	0.625	0.833333
16	0.75	0.5	0.875
17	0.833333	0.5	0.916667
18	0.75	0.5	0.875
19	0.833333	0.5	0.833333
20	0.75	0.625	0.916667
21	0.75	0.625	0.875
22	0.75	0.625	0.875
23	0.833333	0.75	0.958333
24	0.833333	0.75	0.875
25	0.833333	0.75	0.916667
26	0.833333	0.75	0.875
27	0.916667	0.875	0.958333
28	0.833333	0.75	0.958333
29	0.916667	0.875	0.958333
30	0.833333	0.625	0.916667
31	0.75	0.625	0.916667
32	0.916667	0.75	0.916667
33	0.833333	0.75	0.916667
34	0.833333	0.625	0.916667
35	0.916667	0.75	0.916667
36	0.833333	0.75	0.875
37	0.833333	0.75	0.916667
38	0.75	0.625	0.916667
39	0.75	0.625	0.875
40	0.916667	0.875	0.916667
41	1	1	1
42	0.916667	0.875	0.958333
43	0.916667	0.875	0.916667
44	0.916667	0.875	1
45	0.833333	0.75	0.958333
46	0.833333	0.75	0.916667
47	0.833333	0.75	0.916667
48	1	0.875	0.958333
49	0.916667	0.75	0.958333
50	0.833333	0.625	0.916667
51	0.833333	0.625	0.833333
52	0.916667	0.75	0.916667
53	0.916667	0.75	0.833333
54	0.75	0.5	0.875
55	0.75	0.5	0.916667
56	0.75	0.5	0.916667
57	0.75	0.5	0.875
58	0.75	0.5	0.916667
59	0.833333	0.5	0.916667
60	0.833333	0.625	0.916667
61	0.833333	0.625	0.958333
62	0.75	0.5	0.916667
63	0.75	0.5	0.875
64	0.75	0.5	0.875
65	0.75	0.5	0.875
66	0.75	0.5	0.791667
67	0.833333	0.625	0.916667
68	0.833333	0.625	0.875
69	0.833333	0.625	0.916667
70	0.833333	0.625	0.916667
71	0.833333	0.625	0.875
72	0.916667	0.75	0.958333
73	0.833333	0.625	0.875
74	0.833333	0.625	0.791667
75	0.833333	0.625	0.875
76	0.916667	0.75	0.916667
77	0.833333	0.625	0.875
78	0.916667	0.625	0.916667
79	0.833333	0.625	0.916667
80	0.833333	0.625	0.916667
81	0.833333	0.625	0.875
82	0.833333	0.625	0.875
83	0.833333	0.625	0.875
84	0.833333	0.625	0.833333
85	0.833333	0.625	0.875
86	0.916667	0.75	0.958333
87	0.833333	0.625	0.875
88	0.916667	0.75	0.916667
89	0.916667	0.625	0.916667
90	0.833333	0.625	0.875
91	0.833333	0.625	0.791667
92	0.833333	0.5	0.875
93	0.833333	0.5	0.875
94	0.75	0.5	0.875
95	0.75	0.5	0.833333
96	0.833333	0.5	0.791667
97	0.833333	0.5	0.875
98	0.75	0.5	0.833333
99	0.75	0.5	0.833333
100	0.833333	0.5	0.833333
101	0.75	0.5	0.75
102	0.833333	0.5	0.875
103	0.75	0.5	0.833333
104	0.916667	0.625	0.916667
105	0.916667	0.625	0.916667
106	0.916667	0.625	0.833333
107	0.916667	0.5	0.875
108	0.833333	0.5	0.791667
109	0.75	0.5	0.791667
110	0.833333	0.5	0.791667
111	0.833333	0.5	0.833333
112	0.833333	0.5	0.791667
113	0.833333	0.5	0.833333
114	0.833333	0.5	0.791667
115	0.833333	0.5	0.666667
116	0.916667	0.75	0.875
117	1	0.75	0.916667
118	0.916667	0.75	0.875
119	0.916667	0.75	0.916667
120	0.916667	0.75	0.875
121	1	0.875	0.958333
122	0.916667	0.75	0.875
123	0.916667	0.75	0.875
124	0.916667	0.75	0.875
125	0.916667	0.75	0.833333
126	1	0.875	0.916667
127	0.916667	0.75	0.791667
128	0.916667	0.625	0.791667
129	0.916667	0.625	0.791667
130	0.916667	0.625	0.875
131	0.916667	0.625	0.875
132	0.916667	0.625	0.833333
133	1	0.75	0.916667
134	1	0.625	0.875
135	0.833333	0.625	0.75
136	0.833333	0.625	0.833333
137	0.916667	0.625	0.833333
138	0.916667	0.625	0.791667
139	1	0.75	0.833333
140	0.916667	0.625	0.666667
141	0.833333	0.625	0.833333
142	0.833333	0.625	0.875
143	0.916667	0.625	0.875
144	1	0.75	0.916667
145	0.916667	0.625	0.875
146	0.833333	0.625	0.833333
147	0.833333	0.625	0.833333
148	0.916667	0.625	0.833333
149	0.916667	0.625	0.791667
150	0.833333	0.625	0.791667
151	0.916667	0.625	0.791667
152	0.916667	0.5	0.875
153	0.916667	0.625	0.916667
154	0.916667	0.5	0.875
155	0.833333	0.5	0.916667
156	0.916667	0.625	0.916667
157	0.833333	0.5	0.875
158	0.833333	0.5	0.916667
159	0.916667	0.5	0.875
160	0.916667	0.5	0.875
161	0.916667	0.5	0.833333
162	0.833333	0.5	0.833333
163	0.916667	0.625	0.875
164	0.833333	0.5	0.875
165	0.916667	0.5	0.791667
166	0.916667	0.5	0.875
167	0.916667	0.5	0.833333
168	0.916667	0.5	0.875
169	0.833333	0.5	0.875
170	0.833333	0.5	0.916667
171	0.916667	0.625	0.875
